,Client,Count_CA,Count_SA,Count_MF,Count_OVD,Count_CC,Count_CL,ActBal_CA,ActBal_SA,ActBal_MF,ActBal_OVD,ActBal_CC,ActBal_CL,Age,Tenure,Sale_MF,Sale_CC,Sale_CL,Revenue_MF,Revenue_CC,Revenue_CL,VolumeCred,VolumeCred_CA,TransactionsCred,TransactionsCred_CA,VolumeDeb,VolumeDeb_CA,VolumeDebCash_Card,VolumeDebCashless_Card,VolumeDeb_PaymentOrder,TransactionsDeb,TransactionsDeb_CA,TransactionsDebCash_Card,TransactionsDebCashless_Card,TransactionsDeb_PaymentOrder,credit-debit,Sex__F,Sex__M
920,981,1,0.0,0.0,0.0,0.0,0.0,2754.492857,0.0,0.0,0.0,0.0,0.0,34,59,0.0,0.0,0.0,0.0,0.0,0.0,0.000357143,0.000357143,1.0,1.0,14.28571429,14.28571429,14.28571429,0.0,0.0,1.0,1.0,1.0,0.0,0.0,-14.285357147,0,1
921,982,1,0.0,0.0,0.0,0.0,0.0,1813.520714,0.0,0.0,0.0,0.0,0.0,86,88,0.0,1.0,0.0,0.0,6.785714286,0.0,0.009642857,0.009642857,1.0,1.0,1805.046429,1805.046429,1071.428571,30.26071429,569.1785714,18.0,18.0,1.0,3.0,11.0,-1805.036786143,1,0
923,984,1,0.0,0.0,0.0,0.0,0.0,1049.024643,0.0,0.0,0.0,0.0,0.0,29,55,0.0,0.0,0.0,0.0,0.0,0.0,98717.675,98717.675,8.0,8.0,44782.18607,44782.18607,23571.42857,515.4360714,20428.21429,63.0,63.0,9.0,22.0,23.0,53935.48893,0,1
924,985,1,0.0,0.0,1.0,0.0,0.0,58.1,0.0,0.0,164.6753571,0.0,0.0,36,92,0.0,0.0,1.0,0.0,0.0,3.050357143,626.2435714,330.9789286,5.0,3.0,376.2435714,330.9789286,35.71428571,0.0,0.0,5.0,3.0,1.0,0.0,0.0,249.99999999999994,1,0
927,988,1,0.0,0.0,0.0,0.0,0.0,705.8725,0.0,0.0,0.0,0.0,0.0,47,28,0.0,0.0,0.0,0.0,0.0,0.0,410.7192857,410.7192857,2.0,2.0,387.7582143,387.7582143,178.5714286,46.86535714,157.1428571,7.0,7.0,1.0,2.0,3.0,22.96107139999998,1,0
928,989,3,0.0,0.0,0.0,0.0,0.0,778.1028571,0.0,0.0,0.0,0.0,0.0,55,181,0.0,0.0,0.0,0.0,0.0,0.0,692.0114286,692.0114286,3.0,3.0,982.2507143,982.2507143,253.5714286,636.5364286,85.0,37.0,37.0,6.0,27.0,3.0,-290.2392857,0,1
929,990,1,1.0,0.0,0.0,0.0,0.0,181.4857143,22492.73821,0.0,0.0,0.0,0.0,23,153,0.0,0.0,1.0,0.0,0.0,9.318214286,3650.553929,3623.965714,5.0,3.0,3620.63,3615.271429,0.0,0.0,3071.428571,6.0,5.0,0.0,0.0,2.0,29.923929000000044,1,0
931,992,1,0.0,0.0,0.0,0.0,0.0,1795.121786,0.0,0.0,0.0,0.0,0.0,24,83,0.0,0.0,0.0,0.0,0.0,0.0,168.5725,168.5725,6.0,6.0,99.96428571,99.96428571,53.57142857,46.39285714,0.0,2.0,2.0,1.0,1.0,0.0,68.60821428999999,0,1
932,993,1,1.0,3.0,0.0,0.0,0.0,2.045,5401.167143,0.0,0.0,0.0,0.0,19,38,1.0,0.0,0.0,0.274642857,0.0,0.0,2443.729286,2437.029286,7.0,6.0,3551.010714,3551.010714,0.0,438.8032143,3108.814643,25.0,25.0,0.0,12.0,12.0,-1107.2814280000002,1,0
935,997,1,2.0,0.0,0.0,0.0,0.0,273.6860714,9222.918571,0.0,0.0,0.0,0.0,71,62,0.0,0.0,0.0,0.0,0.0,0.0,571.3096429,548.645,5.0,4.0,3099.310714,599.3107143,392.8571429,107.8464286,96.42857143,12.0,11.0,3.0,4.0,2.0,-2528.0010711000004,1,0
936,998,1,0.0,0.0,1.0,1.0,0.0,2435.475714,0.0,0.0,0.0,242.6239286,0.0,37,7,0.0,0.0,0.0,0.0,0.0,0.0,1604.7025,1158.760357,8.0,4.0,1721.364286,1559.132143,392.8571429,159.875,1162.667857,28.0,18.0,3.0,6.0,14.0,-116.66178599999989,0,1
938,1000,1,0.0,0.0,0.0,0.0,0.0,55934.02036,0.0,0.0,0.0,0.0,0.0,61,1,0.0,0.0,1.0,0.0,0.0,11.71428571,390.2775,390.2775,2.0,2.0,1950.535714,1950.535714,160.7142857,0.0,0.0,4.0,4.0,2.0,0.0,0.0,-1560.2582140000002,0,1
939,1001,1,0.0,0.0,1.0,0.0,0.0,714.4475,0.0,0.0,529.8546429,0.0,0.0,64,9,0.0,1.0,0.0,0.0,10.10571429,0.0,1302.177857,1302.177857,2.0,2.0,610.3839286,610.3839286,353.1696429,149.7142857,104.3571429,15.0,15.0,4.0,3.0,5.0,691.7939283999999,0,1
942,1005,1,0.0,0.0,1.0,1.0,1.0,16.22892857,0.0,0.0,0.0,2.357142857,983.1507143,28,87,0.0,0.0,1.0,0.0,0.0,10.96428571,2507.113214,1611.794286,31.0,22.0,2408.781786,1611.794286,117.8571429,70.76535714,555.9346429,52.0,24.0,4.0,4.0,11.0,98.33142799999996,0,1
943,1006,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,182,0.0,0.0,0.0,0.0,0.0,0.0,911.1439286,911.1439286,4.0,4.0,950.1214286,950.1214286,535.7142857,46.3,368.1071429,16.0,16.0,2.0,5.0,9.0,-38.977499999999964,0,1
948,1011,1,0.0,0.0,0.0,0.0,0.0,358.8446429,0.0,0.0,0.0,0.0,0.0,38,50,1.0,0.0,0.0,2.005357143,0.0,0.0,339.0732143,339.0732143,2.0,2.0,305.7264286,305.7264286,214.2857143,26.36928571,61.85714286,9.0,9.0,2.0,3.0,2.0,33.3467857,1,0
949,1012,1,0.0,0.0,0.0,0.0,0.0,2.7375,0.0,0.0,0.0,0.0,0.0,23,99,0.0,0.0,1.0,0.0,0.0,2.107142857,671.2157143,671.2157143,2.0,2.0,671.6428571,671.6428571,446.4285714,0.0,221.6071429,5.0,5.0,1.0,0.0,3.0,-0.42714280000006966,1,0
951,1014,1,0.0,0.0,0.0,0.0,0.0,10020.61036,0.0,0.0,0.0,0.0,0.0,37,152,0.0,1.0,0.0,0.0,5.392857143,0.0,886.935,886.935,2.0,2.0,1014.071429,1014.071429,835.7142857,0.0,176.4285714,16.0,16.0,6.0,0.0,5.0,-127.13642900000002,0,1
952,1015,1,1.0,0.0,0.0,0.0,0.0,794.4564286,1951.595357,0.0,0.0,0.0,0.0,31,96,0.0,0.0,0.0,0.0,0.0,0.0,136.9325,136.6378571,3.0,2.0,1938.455357,1938.455357,0.0,672.6860714,1261.626429,31.0,31.0,0.0,11.0,19.0,-1801.522857,0,1
953,1016,1,0.0,0.0,1.0,0.0,1.0,947.1507143,0.0,0.0,0.0,0.0,384.9125,76,57,0.0,0.0,0.0,0.0,0.0,0.0,797.15,751.1082143,3.0,2.0,761.2685714,756.34,500.0,0.0,195.2685714,12.0,10.0,2.0,0.0,6.0,35.881428599999936,0,1
954,1017,1,0.0,0.0,0.0,0.0,0.0,903.6382143,0.0,0.0,0.0,0.0,0.0,57,145,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.005,1.0,1.0,118.0464286,118.0464286,25.0,91.79642857,0.0,12.0,12.0,2.0,9.0,0.0,-118.0414286,0,1
955,1018,1,0.0,0.0,0.0,0.0,1.0,1400.936786,0.0,0.0,0.0,0.0,1278.5925,36,51,1.0,0.0,0.0,2.641785714,0.0,0.0,1703.351429,1593.966429,6.0,5.0,2107.729643,2096.1225,1332.142857,584.8446429,54.32142857,38.0,37.0,6.0,26.0,2.0,-404.37821400000007,0,1
956,1019,1,0.0,0.0,0.0,0.0,0.0,337.4732143,0.0,0.0,0.0,0.0,0.0,18,39,0.0,0.0,0.0,0.0,0.0,0.0,634.4328571,634.4328571,2.0,2.0,725.9421429,725.9421429,200.0,238.835,249.6071429,49.0,49.0,8.0,25.0,5.0,-91.50928580000004,1,0
957,1020,1,0.0,0.0,0.0,0.0,0.0,240.9632143,0.0,0.0,0.0,0.0,0.0,21,150,0.0,0.0,0.0,0.0,0.0,0.0,0.001785714,0.001785714,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001785714,0,1
959,1022,1,0.0,0.0,0.0,1.0,0.0,375.5846429,0.0,0.0,0.0,1055.201071,0.0,71,53,0.0,0.0,0.0,0.0,0.0,0.0,993.8957143,712.3228571,8.0,2.0,951.3925,712.8257143,300.0,253.5667857,120.8571429,34.0,10.0,3.0,22.0,4.0,42.50321429999997,0,1
960,1023,1,0.0,0.0,0.0,0.0,0.0,2916.7925,0.0,0.0,0.0,0.0,0.0,49,150,0.0,0.0,0.0,0.0,0.0,0.0,357.1489286,357.1489286,2.0,2.0,869.0296429,869.0296429,232.1428571,184.9939286,448.3928571,24.0,24.0,2.0,11.0,10.0,-511.8807143,1,0
962,1025,1,0.0,0.0,1.0,0.0,2.0,5558.475357,0.0,0.0,707.3932143,0.0,10121.47071,55,35,0.0,0.0,1.0,0.0,0.0,12.96428571,1650.426429,1607.651786,6.0,5.0,2203.4525,2203.4525,553.5714286,339.7203571,545.5714286,22.0,22.0,4.0,9.0,5.0,-553.0260709999998,0,1
964,1027,1,0.0,0.0,0.0,0.0,0.0,5265.116786,0.0,0.0,0.0,0.0,0.0,64,150,0.0,1.0,0.0,0.0,0.892857143,0.0,478.82,478.82,2.0,2.0,462.7439286,462.7439286,0.0,73.61857143,385.5182143,18.0,18.0,0.0,12.0,5.0,16.07607139999999,1,0
966,1029,1,0.0,0.0,1.0,0.0,0.0,2.914285714,0.0,0.0,924.8914286,0.0,0.0,68,135,1.0,1.0,0.0,1.217142857,9.785714286,0.0,643.5892857,643.5892857,2.0,2.0,272.4464286,272.4464286,0.0,167.125,98.17857143,6.0,6.0,0.0,3.0,2.0,371.1428571,0,1
967,1030,2,1.0,0.0,0.0,0.0,0.0,8055.420357,37569.46679,0.0,0.0,0.0,0.0,27,164,0.0,1.0,1.0,0.0,7.821428571,8.428571429,583.9103571,566.0725,4.0,2.0,563.6267857,563.6267857,0.0,128.1767857,414.25,19.0,19.0,0.0,10.0,7.0,20.283571400000028,1,0
969,1032,1,0.0,0.0,0.0,0.0,0.0,1114.8675,0.0,0.0,0.0,0.0,0.0,47,72,0.0,0.0,0.0,0.0,0.0,0.0,1823.5595717378808,1506.3291131148796,5.541902961562697,4.2652804032766225,1697.2186582726872,1460.2029032694077,257.93733729376004,150.85040125188218,715.9749306914099,16.006931316950222,13.596723377441714,1.988657844990548,5.24007561436673,4.601134215500945,126.34091346519358,0,1
970,1033,1,1.0,3.0,0.0,0.0,0.0,193.5725,10743.74143,0.0,0.0,0.0,0.0,23,188,1.0,0.0,1.0,1.129107143,0.0,2.7025,2.576785714,0.008928571,4.0,1.0,1.3225,0.892857143,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.254285714,0,1
971,1034,1,0.0,0.0,0.0,0.0,0.0,158.7689286,0.0,0.0,0.0,0.0,0.0,68,172,0.0,0.0,0.0,0.0,0.0,0.0,60.715,60.715,2.0,2.0,43.17857143,43.17857143,21.42857143,3.428571429,17.85714286,9.0,9.0,2.0,5.0,1.0,17.536428570000005,0,1
972,1035,3,1.0,1.0,0.0,0.0,0.0,104.6017857,4644.820714,15094.395,0.0,0.0,0.0,32,145,0.0,0.0,1.0,0.0,0.0,15.67857143,923.1692857,922.0932143,4.0,3.0,342.6785714,342.6785714,178.5714286,0.0,159.5,7.0,7.0,1.0,0.0,5.0,580.4907143,1,0
973,1036,1,1.0,0.0,0.0,0.0,0.0,819.3517857,32160.16571,0.0,0.0,0.0,0.0,68,19,0.0,0.0,0.0,0.0,0.0,0.0,483.4485714,478.0646429,4.0,2.0,1.964285714,1.964285714,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,481.48428568599996,1,0
975,1038,1,0.0,0.0,0.0,0.0,0.0,27.03571429,0.0,0.0,0.0,0.0,0.0,29,106,0.0,0.0,0.0,0.0,0.0,0.0,0.006071429,0.006071429,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006071429,0,1
977,1040,1,1.0,4.0,0.0,0.0,0.0,3135.429643,15743.12036,3678.571429,0.0,0.0,0.0,65,14,1.0,1.0,0.0,1.4325,5.428571429,0.0,2812.756786,2800.188571,8.0,6.0,804.1739286,804.1739286,0.0,0.0,192.7453571,6.0,6.0,0.0,0.0,3.0,2008.5828574,0,1
978,1041,1,0.0,1.0,1.0,1.0,0.0,22.29107143,0.0,178571.4286,0.0,30.92857143,0.0,61,11,0.0,1.0,1.0,0.0,3.392857143,17.56321429,7830.309643,4444.768214,22.0,13.0,7356.996786,4700.996786,89.28571429,787.1375,882.3571429,31.0,14.0,2.0,7.0,3.0,473.3128569999999,0,1
979,1042,1,0.0,0.0,1.0,0.0,0.0,13648.45964,0.0,0.0,0.0,0.0,0.0,61,83,1.0,1.0,0.0,0.916785714,14.5,0.0,1963.221071,1681.178571,35.0,30.0,2747.335714,2039.0875,164.2857143,883.6878571,703.1428571,96.0,74.0,8.0,40.0,17.0,-784.1146429999999,0,1
980,1043,1,0.0,0.0,1.0,0.0,1.0,658.5878571,0.0,0.0,0.0,0.0,5781.3475,52,1,0.0,1.0,0.0,0.0,2.857142857,0.0,3313.664643,1974.870714,25.0,20.0,3696.169643,1903.442143,553.5714286,0.0,429.5714286,37.0,19.0,5.0,0.0,9.0,-382.5050000000001,1,0
981,1045,1,0.0,0.0,1.0,0.0,0.0,469.4325,0.0,0.0,0.0,0.0,0.0,53,25,0.0,0.0,0.0,0.0,0.0,0.0,107.1542857,107.1542857,3.0,3.0,462.7178571,462.7178571,0.0,0.0,247.1428571,7.0,7.0,0.0,0.0,3.0,-355.5635714,0,1
982,1046,1,0.0,0.0,0.0,0.0,0.0,5942.16,0.0,0.0,0.0,0.0,0.0,51,30,0.0,0.0,0.0,0.0,0.0,0.0,214.2867857,214.2867857,2.0,2.0,156.4371429,156.4371429,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,57.8496428,0,1
984,1048,1,0.0,0.0,1.0,0.0,0.0,1911.491429,0.0,0.0,0.0,0.0,0.0,65,71,0.0,0.0,0.0,0.0,0.0,0.0,729.2757143,729.2757143,2.0,2.0,541.25,541.25,535.7142857,0.0,0.0,3.0,3.0,1.0,0.0,0.0,188.0257143,1,0
988,1052,1,0.0,0.0,0.0,0.0,0.0,1.278571429,0.0,0.0,0.0,0.0,0.0,34,150,1.0,1.0,0.0,1.541428571,4.286785714,0.0,35.71428571,35.71428571,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.71428571,0,1
989,1053,1,0.0,0.0,0.0,0.0,0.0,107.1428571,0.0,0.0,0.0,0.0,0.0,82,62,0.0,0.0,0.0,0.0,0.0,0.0,1663.394643,1663.394643,3.0,3.0,1509.160714,1509.160714,392.8571429,0.0,572.75,19.0,19.0,2.0,0.0,13.0,154.233929,0,1
990,1055,1,0.0,0.0,0.0,0.0,0.0,838.6396429,0.0,0.0,0.0,0.0,0.0,21,10,1.0,0.0,0.0,0.516428571,0.0,0.0,7913.398571,7913.398571,5.0,5.0,1027.417857,1027.417857,428.5714286,11.67857143,213.5357143,12.0,12.0,3.0,1.0,4.0,6885.980713999999,0,1
992,1058,1,1.0,1.0,0.0,0.0,0.0,431.3464286,6657.720357,4239.060357,0.0,0.0,0.0,79,145,0.0,0.0,1.0,0.0,0.0,27.32357143,557.1107143,555.8367857,3.0,2.0,448.6071429,448.6071429,285.7142857,0.0,160.7142857,4.0,4.0,1.0,0.0,2.0,108.50357140000006,0,1
993,1059,1,1.0,4.0,0.0,0.0,0.0,819.1517857,1816.0475,210.3571429,0.0,0.0,0.0,34,48,1.0,0.0,0.0,1.368928571,0.0,0.0,1234.196429,876.2532143,6.0,3.0,925.325,925.325,328.5714286,94.21785714,502.5357143,14.0,14.0,3.0,2.0,9.0,308.87142900000003,0,1
994,1060,1,0.0,0.0,0.0,0.0,0.0,633.7039286,0.0,0.0,0.0,0.0,0.0,40,88,0.0,1.0,1.0,0.0,8.071428571,4.913571429,157.0717857,157.0717857,5.0,5.0,144.0453571,144.0453571,46.42857143,96.36678571,0.0,9.0,9.0,1.0,7.0,0.0,13.026428600000003,0,1
995,1061,1,0.0,0.0,0.0,0.0,0.0,2279.742857,0.0,0.0,0.0,0.0,0.0,21,80,0.0,0.0,0.0,0.0,0.0,0.0,1785.737857,1785.737857,2.0,2.0,2933.65,2933.65,0.0,94.75,2371.857143,18.0,18.0,0.0,1.0,14.0,-1147.912143,0,1
996,1062,1,1.0,0.0,0.0,0.0,0.0,7.6275,18634.06,0.0,0.0,0.0,0.0,64,2,0.0,0.0,0.0,0.0,0.0,0.0,10.91107143,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.91107143,1,0
998,1065,1,0.0,0.0,1.0,0.0,1.0,1450.235,0.0,0.0,0.0,0.0,360.3546429,25,119,0.0,0.0,1.0,0.0,0.0,8.571428571,1157.138929,1064.652857,7.0,4.0,747.0582143,724.8796429,303.5714286,0.0,281.1428571,13.0,11.0,2.0,0.0,5.0,410.08071469999993,1,0
999,1066,2,0.0,3.0,0.0,0.0,1.0,40.19107143,0.0,0.0,0.0,0.0,3708.253929,70,54,0.0,0.0,0.0,0.0,0.0,0.0,1397.010357,1225.663214,6.0,5.0,931.1646429,929.3789286,0.0,0.0,739.4146429,13.0,12.0,0.0,0.0,9.0,465.8457141000001,0,1
1000,1067,1,0.0,0.0,0.0,0.0,1.0,3813.868929,0.0,0.0,0.0,0.0,4128.4,63,181,0.0,0.0,0.0,0.0,0.0,0.0,879.4425,841.4685714,6.0,4.0,1030.4175,1022.024643,625.0,33.88178571,228.7857143,26.0,23.0,7.0,3.0,4.0,-150.97500000000002,1,0
1001,1068,1,0.0,0.0,0.0,1.0,0.0,3002.503929,0.0,0.0,0.0,1020.846071,0.0,46,24,0.0,0.0,0.0,0.0,0.0,0.0,2312.152143,2234.508929,8.0,3.0,1899.013214,1821.403929,766.0957143,251.6907143,414.6071429,25.0,21.0,3.0,6.0,5.0,413.13892899999973,0,1
1003,1070,2,0.0,0.0,1.0,0.0,0.0,176.8125,0.0,0.0,0.0,0.0,0.0,24,97,1.0,0.0,0.0,9.376964286,0.0,0.0,1513.675,1200.983929,13.0,11.0,1550.395714,1200.983929,457.1428571,21.4,408.0714286,22.0,13.0,2.0,1.0,6.0,-36.720714000000044,0,1
1007,1075,1,0.0,0.0,0.0,0.0,0.0,1021.694643,0.0,0.0,0.0,0.0,0.0,29,101,0.0,0.0,0.0,0.0,0.0,0.0,1071.445,1071.445,2.0,2.0,859.2178571,859.2178571,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,212.2271429,1,0
1010,1078,1,0.0,0.0,0.0,0.0,0.0,111.1732143,0.0,0.0,0.0,0.0,0.0,27,169,0.0,0.0,1.0,0.0,0.0,9.285714286,690.9242857,690.9242857,3.0,3.0,699.9678571,699.9678571,209.82,327.1167857,151.7857143,50.0,50.0,10.0,29.0,1.0,-9.043571399999905,1,0
1011,1079,1,0.0,0.0,0.0,0.0,0.0,4314.886429,0.0,0.0,0.0,0.0,0.0,37,68,0.0,0.0,1.0,0.0,0.0,4.089285714,281.8128571,281.8128571,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.8128571,0,1
1013,1081,1,0.0,0.0,0.0,0.0,0.0,5.342857143,0.0,0.0,0.0,0.0,0.0,27,173,0.0,0.0,0.0,0.0,0.0,0.0,457.6807143,457.6807143,3.0,3.0,165.7178571,165.7178571,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,291.9628572,1,0
1014,1083,2,0.0,1.0,0.0,0.0,0.0,42.61892857,0.0,759.1507143,0.0,0.0,0.0,39,12,0.0,0.0,1.0,0.0,0.0,27.55178571,1076.222143,1076.222143,2.0,2.0,1078.763214,1078.763214,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,-2.5410710000001018,1,0
1015,1084,1,0.0,0.0,0.0,0.0,0.0,529.0857143,0.0,0.0,0.0,0.0,0.0,23,102,0.0,0.0,0.0,0.0,0.0,0.0,253.5967857,253.5967857,2.0,2.0,731.9064286,731.9064286,535.7142857,190.4778571,0.0,15.0,15.0,4.0,7.0,0.0,-478.30964290000003,0,1
1016,1085,1,0.0,0.0,1.0,0.0,1.0,0.536071429,0.0,0.0,0.0,0.0,1384.711429,32,103,1.0,0.0,0.0,3.763928571,0.0,0.0,4011.999643,2849.8675,19.0,15.0,3684.073214,2489.4925,850.0,310.6753571,134.2857143,34.0,21.0,4.0,8.0,4.0,327.9264290000001,0,1
1018,1087,1,1.0,18.0,0.0,0.0,0.0,0.0,0.0,3687.26,0.0,0.0,0.0,29,34,1.0,1.0,0.0,8.805892857,4.357142857,0.0,1430.577143,1428.5825,3.0,2.0,1508.785714,80.21428571,0.0,80.21428571,0.0,2.0,1.0,0.0,1.0,0.0,-78.20857100000012,0,1
1022,1091,1,1.0,26.0,0.0,0.0,0.0,7.107142857,0.008928571,0.0,0.0,0.0,0.0,42,174,1.0,0.0,1.0,4.910714286,0.0,10.10714286,6273.769286,6271.618571,5.0,4.0,2366.928571,2366.928571,2142.857143,0.0,222.5357143,7.0,7.0,2.0,0.0,2.0,3906.840715,1,0
1025,1094,1,0.0,0.0,0.0,0.0,0.0,89.0225,0.0,0.0,0.0,0.0,0.0,25,8,0.0,1.0,0.0,0.0,5.138571429,0.0,0.011785714,0.011785714,1.0,1.0,1366.313929,1366.313929,53.57142857,351.9503571,891.3278571,31.0,31.0,1.0,21.0,4.0,-1366.3021432859998,0,1
1030,1099,1,0.0,0.0,0.0,0.0,0.0,87.9175,0.0,0.0,0.0,0.0,0.0,35,152,0.0,0.0,0.0,0.0,0.0,0.0,275.0017857,275.0017857,3.0,3.0,353.5342857,353.5342857,0.0,350.1414286,0.0,7.0,7.0,0.0,6.0,0.0,-78.53249999999997,1,0
1031,1100,1,0.0,0.0,0.0,0.0,0.0,11.17821429,0.0,0.0,0.0,0.0,0.0,69,92,0.0,0.0,0.0,0.0,0.0,0.0,35.71464286,35.71464286,2.0,2.0,103.5714286,103.5714286,35.71428571,44.32142857,23.53571429,6.0,6.0,1.0,2.0,3.0,-67.85678574,1,0
1034,1103,1,0.0,0.0,0.0,1.0,1.0,31681.49464,0.0,0.0,0.0,112.2282143,2304.64,51,233,0.0,1.0,0.0,0.0,6.464285714,0.0,925.1982143,788.2939286,8.0,4.0,1251.586429,1226.043214,571.4285714,350.9153571,148.0357143,26.0,21.0,2.0,10.0,4.0,-326.38821469999993,0,1
1035,1104,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.178571429,120.6760714,79,213,1.0,0.0,1.0,0.699642857,0.0,6.25,4778.456429,4118.971071,40.0,28.0,4534.124286,4052.721071,1650.0,534.75,1150.285714,102.0,69.0,7.0,34.0,18.0,244.33214299999963,1,0
1037,1106,1,0.0,0.0,0.0,0.0,0.0,241.2782143,0.0,0.0,0.0,0.0,0.0,36,19,0.0,0.0,0.0,0.0,0.0,0.0,309.2864286,309.2864286,3.0,3.0,292.5357143,292.5357143,192.8571429,0.0,99.46428571,8.0,8.0,5.0,0.0,2.0,16.750714300000027,0,1
1038,1108,1,0.0,0.0,0.0,0.0,0.0,3388.041786,0.0,0.0,0.0,0.0,0.0,43,142,0.0,1.0,0.0,0.0,5.785714286,0.0,17.8575,17.8575,2.0,2.0,6.428571429,6.428571429,0.0,5.964285714,0.0,2.0,2.0,0.0,1.0,0.0,11.428928571000002,0,1
1039,1109,1,0.0,0.0,0.0,0.0,0.0,1706.419643,0.0,0.0,0.0,0.0,0.0,25,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.218214286,1.218214286,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.218214286,1,0
1041,1111,1,1.0,0.0,0.0,0.0,0.0,65.30785714,10105.82964,0.0,0.0,0.0,0.0,23,145,1.0,0.0,1.0,0.821785714,0.0,23.75,1423.46,1420.731071,4.0,3.0,817.3735714,817.3735714,214.2857143,470.695,130.1071429,14.0,14.0,1.0,10.0,2.0,606.0864286000001,1,0
1043,1113,1,0.0,0.0,1.0,0.0,0.0,9.98,0.0,0.0,293.1821429,0.0,0.0,58,15,0.0,0.0,1.0,0.0,0.0,15.86321429,253.5925,253.5925,2.0,2.0,712.5192857,712.5192857,89.28571429,199.8764286,420.8571429,18.0,18.0,2.0,6.0,8.0,-458.9267857,1,0
1045,1115,1,0.0,0.0,0.0,0.0,0.0,4069.934286,0.0,0.0,0.0,0.0,0.0,31,6,0.0,0.0,1.0,0.0,0.0,12.86214286,0.000357143,0.000357143,1.0,1.0,1.964285714,1.964285714,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.963928571,0,1
1046,1116,1,1.0,0.0,1.0,1.0,1.0,124.1653571,0.481071429,0.0,98.28178571,211.1464286,10166.98571,24,33,0.0,0.0,0.0,0.0,0.0,0.0,1583.967857,1377.1975,22.0,13.0,1928.221429,1673.418214,428.5714286,447.1385714,467.25,61.0,48.0,5.0,20.0,16.0,-344.25357199999985,0,1
1047,1117,1,0.0,0.0,1.0,1.0,2.0,393.8835714,0.0,0.0,2055.325357,0.714285714,11060.53393,55,117,0.0,0.0,1.0,0.0,0.0,18.68464286,2741.917143,2658.028571,11.0,6.0,1344.475,1340.010714,339.2857143,333.8321429,490.25,32.0,27.0,3.0,7.0,14.0,1397.4421430000002,1,0
1048,1118,1,0.0,3.0,1.0,0.0,0.0,420.8014286,0.0,314723.165,0.0,0.0,0.0,55,123,0.0,0.0,0.0,0.0,0.0,0.0,914.2896429,914.2896429,5.0,5.0,652.5167857,652.5167857,85.69642857,432.3564286,129.0714286,15.0,15.0,2.0,7.0,4.0,261.7728572,1,0
1051,1121,1,0.0,0.0,0.0,0.0,0.0,52.52642857,0.0,0.0,0.0,0.0,0.0,35,190,0.0,0.0,1.0,0.0,0.0,15.38892857,114.3007143,114.3007143,2.0,2.0,689.1842857,689.1842857,256.3692857,424.9264286,0.0,12.0,12.0,2.0,7.0,0.0,-574.8835714,1,0
1055,1125,1,0.0,0.0,0.0,0.0,0.0,401.1625,0.0,0.0,0.0,0.0,0.0,64,150,0.0,0.0,0.0,0.0,0.0,0.0,1420.695714,1420.695714,4.0,4.0,1960.921429,1960.921429,282.1428571,175.35,1494.5,14.0,14.0,1.0,7.0,5.0,-540.225715,1,0
1058,1128,1,0.0,0.0,0.0,0.0,0.0,379.3485714,0.0,0.0,0.0,0.0,0.0,60,64,0.0,0.0,0.0,0.0,0.0,0.0,982.1517857,982.1517857,3.0,3.0,831.8757143,831.8757143,0.0,159.4546429,627.5639286,17.0,17.0,0.0,5.0,8.0,150.27607139999998,1,0
1060,1130,1,0.0,0.0,1.0,0.0,0.0,0.448214286,0.0,0.0,1776.065357,0.0,0.0,33,31,0.0,0.0,1.0,0.0,0.0,16.92857143,1673.4525,1537.3425,25.0,22.0,2004.638214,1731.511071,53.57142857,500.7046429,861.9285714,66.0,52.0,1.0,31.0,14.0,-331.18571399999996,0,1
1061,1131,1,0.0,0.0,1.0,0.0,0.0,231.2685714,0.0,0.0,0.0,0.0,0.0,46,170,0.0,0.0,0.0,0.0,0.0,0.0,854.5564286,854.5564286,4.0,4.0,502.9285714,502.9285714,285.7142857,54.82142857,159.0,11.0,11.0,2.0,3.0,5.0,351.6278572,1,0
